measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2001,56262.796053675054,60002.28571878752,52521.53917342104
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2001,34969.5924814297,37372.19306586783,32412.404807537077
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2001,508726.6132579516,535930.8013607262,484813.1920741134
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2001,426878.9665259666,444209.80582128733,411292.9062914607
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2001,212949.1563894587,228555.34961762893,198745.41917307815
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2001,126745.21969878895,138766.10592884108,115606.68996759459
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2002,214348.25206764942,231929.3764577508,197975.11702324692
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2002,168432.98332049482,180424.4146945684,156585.07198388933
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2002,68960.98040779246,70792.32748922025,67143.07666944011
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2002,35697.27490017278,36624.47939394771,34726.52953758313
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2002,975763.6231189099,985545.1032956266,966747.61833731
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2002,875214.4456709898,882051.0843802129,868131.6898252686
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2002,466322.613541735,472653.2261080909,460871.505178775
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2002,226320.15230830046,231207.85407713294,221863.45351976738
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2002,1526934.9279883974,1680826.5377312438,1375214.8177709647
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2002,1467082.1426370784,1598523.3698344931,1330112.6141849912
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2002,321915.0067352223,339113.6718668686,304125.04400409275
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2002,312827.13548836985,326778.9173773512,298327.61508991243
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2002,2898979.2945081596,3069931.7615376962,2731972.0532285017
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2002,2399452.658234735,2521935.130507136,2285068.8845843356
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2002,1415822.7277890793,1500309.579019669,1333166.5266903553
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2002,999186.1074318393,1068336.972944947,935357.9383308936
Deaths,East Asia & Pacific - WB,Male,<5 years,All causes,Number,2002,627637.1955510181,676877.941118022,579172.1304511161
Deaths,East Asia & Pacific - WB,Female,<5 years,All causes,Number,2002,486223.1092393529,520204.14168809494,453419.23482988443
Deaths,East Asia & Pacific - WB,Male,5-19 years,All causes,Number,2002,217730.34422507195,228523.14768915792,208099.38507988618
Deaths,East Asia & Pacific - WB,Female,5-19 years,All causes,Number,2002,129680.6003345033,135179.38151604045,124369.19379282287
Deaths,East Asia & Pacific - WB,Male,55+ years,All causes,Number,2002,5383551.036137336,5756683.101866709,5052110.480234655
Deaths,East Asia & Pacific - WB,Female,55+ years,All causes,Number,2002,4610689.439958324,4875383.835273887,4375047.460856064
Deaths,East Asia & Pacific - WB,Male,20-54 years,All causes,Number,2002,1769354.378499806,1904278.8864171423,1655383.4594270973
Deaths,East Asia & Pacific - WB,Female,20-54 years,All causes,Number,2002,1014405.1996843148,1095266.4966273282,938720.1617609147
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2002,105980.04927593064,115394.00724954388,97178.44400314378
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2002,80380.165588183,86764.39768162908,74205.6503307712
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2002,53132.15212104114,53993.783172132484,52290.694377166416
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2002,27530.453741148707,27987.03586465907,27102.674971516186
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2002,3585293.4270220646,3600619.740978699,3570201.737525382
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2002,3985058.329947808,3997649.2934905365,3973844.3479657695
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2002,1061450.6462452393,1066568.139880064,1056687.9038086226
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2002,400668.94877635635,403434.1612306185,398229.1473314467
Deaths,Sub-Saharan Africa - WB,Male,<5 years,All causes,Number,2002,2208372.4952293825,2366000.0945577677,2061029.1593271054
Deaths,Sub-Saharan Africa - WB,Female,<5 years,All causes,Number,2002,1883693.0555559485,1990335.3066268181,1782434.2064332839
Deaths,Sub-Saharan Africa - WB,Male,5-19 years,All causes,Number,2002,247612.4220402631,263829.1355348377,230293.92100692523
Deaths,Sub-Saharan Africa - WB,Female,5-19 years,All causes,Number,2002,197213.64797584707,214861.67903443408,180739.8074449426
Deaths,Sub-Saharan Africa - WB,Male,55+ years,All causes,Number,2002,1217863.9689669977,1290266.4427859145,1149345.6598892233
Deaths,Sub-Saharan Africa - WB,Female,55+ years,All causes,Number,2002,1022324.6540408389,1072723.661128937,970952.671335404
Deaths,Sub-Saharan Africa - WB,Male,20-54 years,All causes,Number,2002,1149263.7204323437,1302565.684081962,1010344.4798456915
Deaths,Sub-Saharan Africa - WB,Female,20-54 years,All causes,Number,2002,1165347.8295947178,1385921.1552478417,960517.6878400384
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2002,188887.7043047646,212757.591124989,167443.774522405
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2002,159925.84331891613,177096.97133090172,144539.64709135846
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2002,55425.17471802238,59181.345073433105,51683.571383932285
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2002,34326.60133928899,36831.689812032455,31719.888032828283
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2002,526087.201299282,553704.0546005229,500926.19300411793
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2002,440598.8890566822,459141.66696132056,423959.9416216375
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2002,219730.27292573173,235695.39102153567,204974.75382209392
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2002,129644.8254286274,142539.33411446997,118161.53847608354
Deaths,North America,Male,<5 years,All causes,Number,2002,19794.180622174135,19978.402380007177,19614.92967792866
Deaths,North America,Female,<5 years,All causes,Number,2002,15391.967451695664,15559.100109522202,15234.340156829057
Deaths,North America,Male,5-19 years,All causes,Number,2002,15024.052843354377,15075.824689980345,14972.68731607123
Deaths,North America,Female,5-19 years,All causes,Number,2002,7377.507941568235,7404.53881244686,7348.162639207776
Deaths,North America,Male,55+ years,All causes,Number,2002,1047306.6781923545,1049738.431099009,1044838.7578072052
Deaths,North America,Female,55+ years,All causes,Number,2002,1197458.7666705956,1200284.3568540371,1194521.3766338476
Deaths,North America,Male,20-54 years,All causes,Number,2002,223112.99683968056,223745.4138097588,222485.60159542132
Deaths,North America,Female,20-54 years,All causes,Number,2002,124028.83131833989,124470.14421051259,123568.0761573022
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2003,101543.0015297154,111018.19051608445,92424.24120019087
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2003,76938.87550764896,83563.07090744961,70663.51757882701
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2003,50306.972951378746,51166.06182975285,49480.532377939235
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2003,26152.61781416948,26595.43596224642,25719.73752285101
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2003,3614962.6933958214,3630428.459179968,3600643.062125497
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2003,4007512.6987677165,4019357.371107765,3996124.6287416522
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2003,1074619.3486245943,1079656.1414846715,1070034.6619127265
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2003,408559.30671036075,411027.7135675145,406158.27514585963
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2003,208222.38929627373,226493.22720287423,191644.88600892396
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2003,163116.3134399682,175650.08257932973,151305.35612145497
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2003,66605.16859597589,68583.85267712807,64681.7657020071
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2003,34862.293460093555,35895.68276343142,33905.154992192
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2003,1003243.0268304566,1013082.8747060046,993671.0978139304
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2003,908517.520816762,916412.2136295658,900512.4735537182
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2003,462235.8533583223,468221.38297130726,456756.68271185627
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2003,228096.5509433398,232968.07886245527,223603.95750255205
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2003,183978.22398482246,207126.17654152607,163152.733849212
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2003,156566.17845690792,173147.2231548024,141381.42822979993
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2003,60789.309332139965,64568.27027350975,57026.7167076614
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2003,37455.91734552434,40106.86449008833,34744.630473065736
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2003,551261.9634634149,580039.3707780832,525270.6105802217
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2003,454352.6976206099,473032.60996184073,436835.4090495831
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2003,240751.75902999745,257233.18163231565,225645.2168053236
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2003,137456.62237134803,150625.0352100292,125489.88245984691
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2003,1488097.9025488992,1645719.6304242085,1331327.1812042987
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2003,1428738.0972983292,1568407.066187576,1290857.4763138222
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2003,307625.46997748426,325169.309663144,290075.98403245944
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2003,301985.72176559624,317512.2944663223,287595.15049525833
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2003,2924889.325481773,3103736.6491046464,2761090.689933448
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2003,2377762.213790349,2499441.582921423,2264050.795330492
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2003,1408435.1181932522,1499790.5497195523,1327165.1932714488
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2003,973385.8973491957,1039924.2098793753,909848.7158835825
Deaths,East Asia & Pacific - WB,Male,<5 years,All causes,Number,2003,577537.836160881,623281.8734033103,531849.6267289261
Deaths,East Asia & Pacific - WB,Female,<5 years,All causes,Number,2003,442653.2642482997,472548.51918410975,412846.8176705461
Deaths,East Asia & Pacific - WB,Male,5-19 years,All causes,Number,2003,209576.86007626736,219923.5575989503,199263.75481695635
Deaths,East Asia & Pacific - WB,Female,5-19 years,All causes,Number,2003,119228.0618824098,124463.33793596132,113872.57243397388
Deaths,East Asia & Pacific - WB,Male,55+ years,All causes,Number,2003,5512180.179571268,5857783.243603442,5174391.686053886
Deaths,East Asia & Pacific - WB,Female,55+ years,All causes,Number,2003,4742414.332847741,5012817.534605209,4498525.892061319
Deaths,East Asia & Pacific - WB,Male,20-54 years,All causes,Number,2003,1790466.1688378765,1919046.2123940985,1674741.6351803308
Deaths,East Asia & Pacific - WB,Female,20-54 years,All causes,Number,2003,978311.9140805547,1056490.0598023857,907473.5131414303
Deaths,Sub-Saharan Africa - WB,Male,<5 years,All causes,Number,2003,2193539.7783270427,2354386.889403303,2041060.112080684
Deaths,Sub-Saharan Africa - WB,Female,<5 years,All causes,Number,2003,1867534.2414722505,1974565.9199097003,1765484.361596347
Deaths,Sub-Saharan Africa - WB,Male,5-19 years,All causes,Number,2003,250632.86382527347,268025.6242398788,232845.37391136217
Deaths,Sub-Saharan Africa - WB,Female,5-19 years,All causes,Number,2003,199926.63556887791,219924.9167614785,182951.87514760462
Deaths,Sub-Saharan Africa - WB,Male,55+ years,All causes,Number,2003,1232288.4892299757,1308813.8867706654,1162920.7041132932
Deaths,Sub-Saharan Africa - WB,Female,55+ years,All causes,Number,2003,1037892.8950371251,1087388.9462169232,987757.1863275112
Deaths,Sub-Saharan Africa - WB,Male,20-54 years,All causes,Number,2003,1174499.9291174978,1340677.9516329684,1035957.0023969939
Deaths,Sub-Saharan Africa - WB,Female,20-54 years,All causes,Number,2003,1199379.3219511234,1424377.897220571,1005762.484015093
Deaths,North America,Male,<5 years,All causes,Number,2003,19929.71407943411,20110.929537140273,19739.166938858194
Deaths,North America,Female,<5 years,All causes,Number,2003,15472.094762932473,15632.541737654594,15322.882686259725
Deaths,North America,Male,5-19 years,All causes,Number,2003,14912.674535085082,14963.502908913813,14862.671503644922
Deaths,North America,Female,5-19 years,All causes,Number,2003,7321.073457257955,7351.713555146408,7292.156016168593
Deaths,North America,Male,55+ years,All causes,Number,2003,1050524.3362153566,1053078.0837481483,1048074.7300690315
Deaths,North America,Female,55+ years,All causes,Number,2003,1198412.7746607342,1201420.1735808058,1195321.2765474918
Deaths,North America,Male,20-54 years,All causes,Number,2003,225158.20906009525,225819.64312326704,224522.00456692884
Deaths,North America,Female,20-54 years,All causes,Number,2003,125154.23694090845,125640.31408482238,124647.83978874721
Deaths,North America,Male,<5 years,All causes,Number,2004,19813.114653726803,20014.605113630318,19640.443079879657
